SegmentID,Gene
seg19,TOP3BP1
seg19,BMS1P20
seg19,IGLV5-52
seg19,IGLV1-51
seg19,IGLV1-50
seg19,ASH2LP3
seg19,IGLV9-49
seg19,IGLV5-48
seg19,IGLV1-47
seg19,ASH2LP2
seg19,IGLV7-46
seg19,IGLV5-45
seg19,IGLV1-44
seg19,IGLV7-43
seg19,IGLVI-42
seg19,IGLVVII-41-1
seg19,IGLV1-41
seg19,IGLV1-40
seg19,ASH2LP1
seg19,IGLVI-38
seg19,IGLV5-37
seg19,IGLV1-36
seg19,ASH2LP4
seg19,IGLV7-35
seg19,SHISA8
seg19,HMGN2P9
seg19,TRMT112P8
seg19,MRPS16P3
seg19,APOL5
seg19,NDUFA9P1
seg19,MIR6819
seg19,RPS15AP38
seg19,SEC14L6
seg19,STMN3P1
seg19,CRYBB3
seg19,SELENOO
seg19,TTC28
seg19,GSTT4
seg19,BPIFC
seg19,ADM2
seg19,BBLNP2
seg19,MIRLET7A3
seg19,MIR4763
seg19,MIRLET7B
seg19,RN7SKP80
seg19,RNU6-513P
seg19,RPL5P34
seg19,ADAMTS7P5
seg19,COA1P1
seg19,PIWIL3
seg19,RFPL2
seg19,TMEM121B
seg19,RPL31P62
seg19,IL17REL
seg19,RPL32P5
seg19,FAM32BP
seg19,CECR9
seg19,RN7SL843P
seg19,LINC02557
seg19,IGLL1
seg19,POM121L7P
seg19,E2F6P2
seg19,LRRC74B
seg19,SLC9A3P2
seg19,ABHD17AP4
seg19,E2F6P3
seg19,PPP1R26P5
seg19,LINC01651
seg19,SUSD2P1
seg19,RN7SKP63
seg19,RN7SKP210
seg19,UQCRFS1P1
seg19,TMA7B
seg19,FAM246C
seg19,ZNF280B
seg19,ZNF280A
seg19,PRAME
seg19,IGLV2-34
seg19,IGLV2-33
seg19,IGLV3-32
seg19,IGLV3-31
seg19,IGLV3-30
seg19,BCRP4
seg19,GGTLC2
seg19,IGLV3-29
seg19,IGLV2-28
seg19,IGLV3-27
seg19,IGLV3-26
seg19,IGLVVI-25-1
seg19,IGLV3-25
seg19,IGLV3-24
seg19,IGLV2-23
seg19,IGLVVI-22-1
seg19,IGLV3-22
seg19,IGLV3-21
seg19,IGLVI-20
seg19,IGLV3-19
seg19,IGLV2-18
seg19,IGLV3-17
seg19,IGLV3-16
seg19,IGLV3-15
seg19,IGLV2-14
seg19,RNU6-331P
seg19,RNU6-375P
seg19,MIR6889
seg19,RN7SL704P
seg19,SLC35E4
seg19,RPL13AP26
seg19,MCHR1
seg19,TUG1
seg19,RN7SL385P
seg19,TPTEP2-CSNK1E
seg19,DDX17
seg19,LGALS2
seg19,TTLL8
seg19,RIMBP3B
seg19,MRTFA
seg19,TBX1
seg19,CPMER
seg19,PITPNB
seg19,MIR3199-1
seg19,MIR3199-2
seg19,RN7SL757P
seg19,MN1
seg19,GSTT2
seg19,RPS9P2
seg19,ACTBP15
seg19,MIR1281
seg19,IGLV3-10
seg19,IGLV3-9
seg19,IGLV2-8
seg19,MIR650
seg19,IGLV3-7
seg19,IGLV3-6
seg19,IGLV2-5
seg19,IGLV3-4
seg19,IGLV4-3
seg19,IGLV3-2
seg19,IGLV3-1
seg19,MIR5571
seg19,IGLL5
seg19,IGLJ1
seg19,IGLC1
seg19,IGLJ2
seg19,IGLC2
seg19,IGLJ3
seg19,IGLC3
seg19,IGLJ4
seg19,IGLC4
seg19,IGLC5
seg19,IGLJ6
seg19,IGLC6
seg19,IGLJ7
seg19,IGLC7
seg19,POM121L9P
seg19,BCRP3
seg19,GGT3P
seg19,LRP5L
seg19,P2RX6P
seg19,PRAMENP
seg19,CECR7
seg19,USP41P
seg19,FAM247A
seg19,SMPD4P1
seg19,POM121L4P
seg19,POM121L1P
seg19,TPTEP2
seg19,RRP7BP
seg19,BCRP2
seg19,TMEM191A
seg19,CRYBB2P1
seg19,ISCA2P1
seg19,AP1B1P1
seg19,AP1B1P2
seg19,PI4KAP1
seg19,RN7SKP131
seg19,RIMBP3
seg19,SUSD2P2
seg19,CA15P2
seg19,PPP1R26P2
seg19,GUSBP11
seg19,RGL4
seg19,VPREB3
seg19,MIR1249
seg19,RIBC2
seg19,RNU6-1161P
seg19,MIR4762
seg19,C22orf42
seg19,PDXP
seg19,RFPL1
seg19,RPL34P35
seg19,RN7SL633P
seg19,SELENOM
seg19,RPS15AP37
seg19,SNRPNP2
seg19,MIR3928
seg19,RNU6-1128P
seg19,RNA5SP496
seg19,RTL10
seg19,SEPTIN3
seg19,RN7SL20P
seg19,RPL17P52
seg19,RNU6-201P
seg19,RPS17P16
seg19,RNA5SP497
seg19,ETFRF1P1
seg19,SYN3
seg19,DRICH1
seg19,ATXN10
seg19,TRNT1P2
seg19,WNT7B
seg19,APOBEC3A
seg19,MOV10L1
seg19,OLA1P1
seg19,CYP2D7
seg19,TMEM191B
seg19,POM121L15P
seg19,SLC25A5P1
seg19,LINC01399
seg19,PI4KAP2
seg19,C22orf46P
seg19,SERHL
seg19,TUBA3FP
seg19,SELENOO-AS1
seg19,FAM83F
seg19,SGSM3-AS1
seg19,RNF185-AS1
seg19,SHANK3
seg19,RNU6-409P
seg19,KRT18P23
seg19,ANP32BP2
seg19,PRR5
seg19,PRR5-ARHGAP8
seg19,RPL6P28
seg19,RFKP4
seg19,JTBP1
seg19,MIR4766
seg19,DNAJB7
seg19,RNU6-379P
seg19,L3MBTL2-AS1
seg19,RNU6-338P
seg19,RNU6-28P
seg19,H2AZP6
seg19,RPS26P59
seg19,RPS18P14
seg19,MIR7109
seg19,SEZ6L-AS1
seg19,RNA5SP495
seg19,VPREB1
seg19,LHFPL7
seg19,RPS25P10
seg19,TTLL12
seg19,SCUBE1-AS2
seg19,INPP5J
seg19,SREBF2-AS1
seg19,CES5AP1
seg19,ZDHHC8BP
seg19,MIATNB
seg19,RPL15P22
seg19,RPL35P8
seg19,MIR3667
seg19,MIF-AS1
seg19,MIR6818
seg19,CNN2P1
seg19,RPL36P17
seg19,RPS3AP51
seg19,APOBEC3B-AS1
seg19,LINC00899
seg19,PRR34
seg19,MIR3619
seg19,ABCD1P4
seg19,PABPC1P9
seg19,SLC9B1P4
seg19,ACTR3BP6
seg19,CHEK2P4
seg19,KCNMB3P1
seg19,CCT8L2
seg19,TPTEP1
seg19,SLC25A15P5
seg19,PARP4P3
seg19,ANKRD62P1-PARP4P3
seg19,ANKRD62P1
seg19,VWFP1
seg19,XKR3
seg19,HSFY1P1
seg19,GPM6BP3
seg19,ZNF402P
seg19,MTND1P17
seg19,IGKV1OR22-5
seg19,IGKV2OR22-4
seg19,IGKV2OR22-3
seg19,IGKV3OR22-2
seg19,IGKV1OR22-1
seg19,GAB4
seg19,IL9RP6
seg19,MIAT
seg19,NPTXR
seg19,LARGE-AS1
seg19,MRTFA-AS1
seg19,TTC28-AS1
seg19,PIK3IP1-DT
seg19,LINC01521
seg19,LINC01640
seg19,CACNG2-DT
seg19,TTLL1-AS1
seg19,LINC01656
seg19,TOMM22-DT
seg19,LINC00207
seg19,MYH9-DT
seg19,PCAT14
seg19,CECR3
seg19,RFPL3S
seg19,UFD1-AS1
seg19,LINC02558
seg19,THAP7-AS1
seg19,FAM230E
seg19,OGFRP1
seg19,TFIP11-DT
seg19,HORMAD2-AS1
seg19,EFCAB6-DT
seg19,FAM230F
seg19,SYN3-AS1
seg19,LINC01637
seg19,LINC01644
seg19,LARGE1-AS1
seg19,DGCR5
seg19,CABP7-DT
seg19,LINC01310
seg19,FAM230I
seg19,LINC01589
seg19,MIRLET7BHG
seg19,LINC01639
seg19,LINC02939
seg19,ZNRF3-AS1
seg19,LINC02885
seg19,LINC01634
seg19,LINC01643
seg19,TRABD-AS1
seg19,LINC01311
seg19,LINC01638
seg19,NCF4-AS1
seg19,EPIC1
seg19,LINC00898
seg19,LINC00895
seg19,LINC01315
seg19,LINC02925
seg19,HDHD5-AS1
seg19,NUP50-DT
seg19,GRK3-AS1
seg19,YWHAH-AS1
seg19,LINC00896
seg19,LINC02891
seg19,KIAA1671-AS1
seg19,NHIP
seg19,MYO18B-AS1
seg19,FAM230A
seg19,FAM230D
seg19,FAM230J
seg19,LINC00229
seg19,MORC2-AS1
seg19,EFCAB6-AS1
seg19,LINC02554
seg19,LINC01665
seg19,LINC02559
seg19,PDXP-DT
seg19,LIF-AS1
seg19,FAM230G
seg19,TNRC6B-DT
seg19,MIR3667HG
seg19,LINC01664
seg19,PPM1F-AS1
seg19,IL2RB-AS1
seg19,RN7SKP252
seg19,RPL5P35
seg19,MGAT3-AS1
seg19,LINC01659
seg19,HMGB1P10
seg19,GGTLC4P
seg19,POM121L10P
seg19,GAPDHP37
seg19,BCRP7
seg19,CA15P1
seg19,NDUFA6-DT
seg19,CYP2D8P
seg19,RFPL1S
seg19,RFPL4AP6
seg19,TSSK1A
seg19,IGLL3P
seg19,GOLGA2P4
seg19,BCRP1
seg19,ASLP1
seg19,CCDC74BP1
seg19,IGLL4P
seg19,BCRP5
seg19,POM121L8P
seg19,BCRP6
seg19,LRRC37A14P
seg19,EP300-AS1
seg19,CSF2RBP1
seg19,CCDC188BP
seg19,FABP5P11
seg19,VN1R9P
seg19,TMEM184B-AS1
seg19,IGLV3-13
seg19,IGLV3-12
seg19,IGLV2-11
seg19,IGLJ5
seg19,LINC00528
seg19,RNU12
seg19,FAM247B
seg19,FAM246B
seg19,FAM230H
seg19,FAM246A
seg19,ADORA2A-AS1
seg19,TBC1D22A-DT
seg19,TBC1D22A-AS1
seg19,KLHDC7B-DT
seg19,KLHDC7B
seg19,CHKB-DT
seg19,ATP5MGL
seg19,FAM230B
seg19,GGT2P
seg19,SOX10
seg19,CRYBB2
seg19,C22orf39
seg19,RANBP1
seg19,RAB36
seg19,IL2RB
seg19,UPB1
seg19,SEC14L3
seg19,GRAP2
seg19,HORMAD2
seg19,PNPLA3
seg19,TST
seg19,CYTH4
seg19,APOBEC3C
seg19,RAC2
seg19,MMP11
seg19,SF3A1
seg19,NDUFA6
seg19,CHCHD10
seg19,SLC5A1
seg19,GNB1L
seg19,MLC1
seg19,C1QTNF6
seg19,MAPK11
seg19,APOL4
seg19,SERPIND1
seg19,SULT4A1
seg19,ADA2
seg19,PIK3IP1
seg19,MEI1
seg19,CHADL
seg19,UQCR10
seg19,CRKL
seg19,LGALS1
seg19,MPPED1
seg19,DDTL
seg19,TNFRSF13C
seg19,MIOX
seg19,CARD10
seg19,SLC16A8
seg19,NOL12
seg19,GP1BB
seg19,SLC7A4
seg19,GALR3
seg19,KIAA1671
seg19,CSF2RB
seg19,DGCR6L
seg19,APOBEC3F
seg19,PVALB
seg19,TAFA5
seg19,HSCB
seg19,CDC42EP1
seg19,CIMAP1B
seg19,PHF5A
seg19,UFD1
seg19,SLC25A17
seg19,TOMM22
seg19,EP300
seg19,LZTR1
seg19,IFT27
seg19,MCM5
seg19,THAP7
seg19,RASD2
seg19,RPS19BP1
seg19,MICALL1
seg19,RBX1
seg19,UBE2L3
seg19,MGAT3
seg19,FBXO7
seg19,MIF
seg19,CENPM
seg19,SLC25A1
seg19,SMC1B
seg19,PRR14L
seg19,ZNF74
seg19,ZDHHC8
seg19,PHF21B
seg19,CECR2
seg19,SREBF2
seg19,ZC3H7B
seg19,MRPL40
seg19,GTSE1
seg19,DERL3
seg19,HIC2
seg19,POLR2F
seg19,SDF2L1
seg19,SCO2
seg19,JOSD1
seg19,DGCR6
seg19,CDC45
seg19,MTFP1
seg19,ATP6V1E1
seg19,XBP1
seg19,ARVCF
seg19,MPST
seg19,HIRA
seg19,LRRC75B
seg19,PEX26
seg19,CCDC117
seg19,TOB2
seg19,NIPSNAP1
seg19,SH3BP1
seg19,DESI1
seg19,SNAP29
seg19,DDT
seg19,ELFN2
seg19,CABIN1
seg19,PNPLA5
seg19,ADORA2A
seg19,TPST2
seg19,GGT5
seg19,PATZ1
seg19,TXN2
seg19,TRABD
seg19,BCL2L13
seg19,SEPTIN5
seg19,DENND6B
seg19,PPARA
seg19,TFIP11
seg19,ZBED4
seg19,SRRD
seg19,RASL10A
seg19,WBP2NL
seg19,HMGXB4
seg19,SAMM50
seg19,SLC25A18
seg19,KREMEN1
seg19,OSBP2
seg19,KDELR3
seg19,BRD1
seg19,TAB1
seg19,CCDC157
seg19,KIAA0930
seg19,PES1
seg19,CBX7
seg19,SGSM1
seg19,SMIM45
seg19,GCAT
seg19,MB
seg19,NUP50
seg19,APOL2
seg19,CRYBB1
seg19,YWHAH
seg19,FOXRED2
seg19,SLC2A11
seg19,KCNJ4
seg19,TCN2
seg19,GRK3
seg19,LMF2
seg19,MAPK12
seg19,FBLN1
seg19,BAIAP2L2
seg19,TTLL1
seg19,CPT1B
seg19,SPECC1L
seg19,PLA2G3
seg19,SMARCB1
seg19,TIMP3
seg19,HDAC10
seg19,TUBGCP6
seg19,USP18
seg19,RNF215
seg19,KCTD17
seg19,TNRC6B
seg19,PLXNB2
seg19,TRMT2A
seg19,APOL1
seg19,PMM1
seg19,CHKB
seg19,CSDC2
seg19,SEC14L4
seg19,XPNPEP3
seg19,GGT1
seg19,RRP7A
seg19,SMDT1
seg19,ESS2
seg19,PICK1
seg19,GUCD1
seg19,BID
seg19,CERK
seg19,FAM118A
seg19,APOBEC3D
seg19,SMTN
seg19,CBX6
seg19,MAPK8IP2
seg19,GAS2L1
seg19,DRG1
seg19,ZMAT5
seg19,AP1B1
seg19,CABP7
seg19,RTCB
seg19,TOM1
seg19,CBY1
seg19,YDJC
seg19,RBFOX2
seg19,ASPHD2
seg19,ACO2
seg19,POLR3H
seg19,TBC1D22A
seg19,TUBA8
seg19,MED15
seg19,SCUBE1
seg19,NCAPH2
seg19,ARHGAP8
seg19,CHEK2
seg19,DGCR8
seg19,DGCR2
seg19,CASTOR1
seg19,APOL3
seg19,MYH9
seg19,PLA2G6
seg19,C22orf23
seg19,MAFF
seg19,C22orf15
seg19,TMEM184B
seg19,SGSM3
seg19,MTMR3
seg19,GNAZ
seg19,BIK
seg19,SUN2
seg19,TMPRSS6
seg19,PI4KA
seg19,UPK3A
seg19,POLDIP3
seg19,KLHL22
seg19,ANKRD54
seg19,GGA1
seg19,DMC1
seg19,SEZ6L
seg19,THOC5
seg19,TANGO2
seg19,NF2
seg19,ISX
seg19,BCR
seg19,P2RX6
seg19,NAGA
seg19,TEF
seg19,EIF3D
seg19,APOL6
seg19,SUSD2
seg19,MORC2
seg19,A4GALT
seg19,SSTR3
seg19,EWSR1
seg19,ARFGAP3
seg19,HPS4
seg19,GTPBP1
seg19,ATF4
seg19,DEPDC5
seg19,APOBEC3G
seg19,ASCC2
seg19,TTC38
seg19,ST13
seg19,RABL2B
seg19,EMID1
seg19,AIFM3
seg19,LIMK2
seg19,CDPF1
seg19,IL17RA
seg19,GGTLC3
seg19,TBC1D10A
seg19,ZNRF3
seg19,RANGAP1
seg19,MAPK1
seg19,MIEF1
seg19,TRMU
seg19,ARSA
seg19,PHETA2
seg19,CYP2D6
seg19,ZNF70
seg19,RNF185
seg19,DNAL4
seg19,CCDC134
seg19,GSTT2B
seg19,PARVG
seg19,COMT
seg19,CLTCL1
seg19,PRODH
seg19,DUSP18
seg19,LARGE1
seg19,PIM3
seg19,RHBDD3
seg19,CYB5R3
seg19,PPP6R2
seg19,SBF1
seg19,CSNK1E
seg19,ALG12
seg19,SCARF2
seg19,CRELD2
seg19,TOP3B
seg19,SYNGR1
seg19,SERHL2
seg19,MFNG
seg19,NFAM1
seg19,ADSL
seg19,L3MBTL2
seg19,GRAMD4
seg19,HDHD5
seg19,XRCC6
seg19,TYMP
seg19,GAL3ST1
seg19,EFCAB6
seg19,PACSIN2
seg19,RPL3
seg19,PDGFB
seg19,SNRPD3
seg19,TSPO
seg19,MCAT
seg19,SFI1
seg19,EIF4ENIF1
seg19,"PISD"""
seg19,ACH-000153
seg20,NCF4
seg20,CACNA1I
seg20,ENTHD1
seg20,MRPS18CP6
seg20,COX5BP7
seg20,TRIOBP
seg20,MTFR2P2
seg20,GTSE1-DT
seg20,RTL6
seg20,RPL35AP36
seg20,PKDREJ
seg20,FUNDC2P4
seg20,SKP1P4
seg20,SHISAL1
seg20,SCUBE1-AS1
seg20,SNORD83A
seg20,MIR6821
seg20,SNORD83B
seg20,SNORD43
seg20,MIR4535
seg20,MIR3201
seg20,RN7SKP214
seg20,RPL39P41
seg20,RPL7P52
seg20,COX6B1P3
seg20,RPL4P6
seg20,APOBEC3B
seg20,ACR
seg20,SNRPA1P2
seg20,FAM136EP
seg20,CELSR1
seg20,PARVB
seg20,RNU6-495P
seg20,SNU13
seg20,RNU6-476P
seg20,HMGN2P10
seg20,RNU6ATAC22P
seg20,PANX2
seg20,MIR33A
seg20,MIR378I
seg20,SNORD13P1
seg20,APOBEC3H
seg20,CIMIP4
seg20,RNU6-900P
seg20,MIR6820
seg20,MIR4534
seg20,RPS29P31
seg20,PRDX3P1
seg20,MIR658
seg20,MIR659
seg20,EIF3L
seg20,TCF20
seg20,SYCE3
seg20,CHKB-CPT1B
seg20,H1-0
seg20,FAM227A
seg20,SHISA8
seg20,HMGN2P9
seg20,SELENOO
seg20,ADM2
seg20,MIRLET7A3
seg20,MIR4763
seg20,MIRLET7B
seg20,RN7SKP80
seg20,RNU6-513P
seg20,RPL5P34
seg20,ADAMTS7P5
seg20,COA1P1
seg20,IL17REL
seg20,RN7SKP210
seg20,UQCRFS1P1
seg20,TMA7B
seg20,RNU6-375P
seg20,MIR6889
seg20,RN7SL704P
seg20,MCHR1
seg20,RN7SL385P
seg20,TPTEP2-CSNK1E
seg20,DDX17
seg20,LGALS2
seg20,TTLL8
seg20,MRTFA
seg20,RPS9P2
seg20,ACTBP15
seg20,MIR1281
seg20,TPTEP2
seg20,RRP7BP
seg20,MIR1249
seg20,RIBC2
seg20,RNU6-1161P
seg20,MIR4762
seg20,PDXP
seg20,SEPTIN3
seg20,ATXN10
seg20,TRNT1P2
seg20,WNT7B
seg20,APOBEC3A
seg20,MOV10L1
seg20,OLA1P1
seg20,CYP2D7
seg20,SLC25A5P1
seg20,C22orf46P
seg20,SERHL
seg20,SELENOO-AS1
seg20,FAM83F
seg20,SGSM3-AS1
seg20,SHANK3
seg20,RNU6-409P
seg20,KRT18P23
seg20,ANP32BP2
seg20,PRR5
seg20,PRR5-ARHGAP8
seg20,RPL6P28
seg20,RFKP4
seg20,JTBP1
seg20,MIR4766
seg20,DNAJB7
seg20,RNU6-379P
seg20,L3MBTL2-AS1
seg20,RPS25P10
seg20,TTLL12
seg20,SCUBE1-AS2
seg20,SREBF2-AS1
seg20,RPL35P8
seg20,MIR3667
seg20,APOBEC3B-AS1
seg20,LINC00899
seg20,PRR34
seg20,MIR3619
seg20,NPTXR
seg20,MRTFA-AS1
seg20,CACNG2-DT
seg20,TTLL1-AS1
seg20,LINC01656
seg20,TOMM22-DT
seg20,LINC00207
seg20,OGFRP1
seg20,EFCAB6-DT
seg20,LINC01644
seg20,LINC01310
seg20,LINC01589
seg20,MIRLET7BHG
seg20,LINC01639
seg20,LINC02939
seg20,TRABD-AS1
seg20,NCF4-AS1
seg20,EPIC1
seg20,LINC00898
seg20,LINC01315
seg20,LINC02925
seg20,NUP50-DT
seg20,NHIP
seg20,LINC00229
seg20,EFCAB6-AS1
seg20,PDXP-DT
seg20,TNRC6B-DT
seg20,MIR3667HG
seg20,IL2RB-AS1
seg20,RN7SKP252
seg20,RPL5P35
seg20,MGAT3-AS1
seg20,GAPDHP37
seg20,NDUFA6-DT
seg20,CYP2D8P
seg20,GOLGA2P4
seg20,LRRC37A14P
seg20,EP300-AS1
seg20,CSF2RBP1
seg20,TMEM184B-AS1
seg20,RNU12
seg20,TBC1D22A-DT
seg20,TBC1D22A-AS1
seg20,KLHDC7B-DT
seg20,KLHDC7B
seg20,CHKB-DT
seg20,ATP5MGL
seg20,SOX10
seg20,IL2RB
seg20,GRAP2
seg20,PNPLA3
seg20,TST
seg20,CYTH4
seg20,APOBEC3C
seg20,RAC2
seg20,NDUFA6
seg20,MLC1
seg20,C1QTNF6
seg20,MAPK11
seg20,SULT4A1
seg20,MEI1
seg20,CHADL
seg20,LGALS1
seg20,MPPED1
seg20,TNFRSF13C
seg20,MIOX
seg20,CARD10
seg20,SLC16A8
seg20,NOL12
seg20,GALR3
seg20,CSF2RB
seg20,APOBEC3F
seg20,PVALB
seg20,TAFA5
seg20,CDC42EP1
seg20,CIMAP1B
seg20,PHF5A
seg20,SLC25A17
seg20,TOMM22
seg20,EP300
seg20,IFT27
seg20,RPS19BP1
seg20,MICALL1
seg20,RBX1
seg20,MGAT3
seg20,CENPM
seg20,SMC1B
seg20,PHF21B
seg20,SREBF2
seg20,ZC3H7B
seg20,GTSE1
seg20,POLR2F
seg20,SCO2
seg20,JOSD1
seg20,MPST
seg20,TOB2
seg20,SH3BP1
seg20,DESI1
seg20,ELFN2
seg20,PNPLA5
seg20,TRABD
seg20,DENND6B
seg20,PPARA
seg20,ZBED4
seg20,WBP2NL
seg20,SAMM50
seg20,KDELR3
seg20,BRD1
seg20,TAB1
seg20,KIAA0930
seg20,CBX7
seg20,SMIM45
seg20,GCAT
seg20,NUP50
seg20,KCNJ4
seg20,LMF2
seg20,MAPK12
seg20,FBLN1
seg20,BAIAP2L2
seg20,TTLL1
seg20,CPT1B
seg20,HDAC10
seg20,TUBGCP6
seg20,KCTD17
seg20,TNRC6B
seg20,PLXNB2
seg20,PMM1
seg20,CHKB
seg20,CSDC2
seg20,XPNPEP3
seg20,RRP7A
seg20,SMDT1
seg20,PICK1
seg20,CERK
seg20,FAM118A
seg20,APOBEC3D
seg20,CBX6
seg20,MAPK8IP2
seg20,CBY1
seg20,ACO2
seg20,POLR3H
seg20,TBC1D22A
seg20,SCUBE1
seg20,NCAPH2
seg20,ARHGAP8
seg20,PLA2G6
seg20,C22orf23
seg20,MAFF
seg20,TMEM184B
seg20,SGSM3
seg20,BIK
seg20,SUN2
seg20,TMPRSS6
seg20,UPK3A
seg20,POLDIP3
seg20,ANKRD54
seg20,GGA1
seg20,DMC1
seg20,NAGA
seg20,TEF
seg20,A4GALT
seg20,SSTR3
seg20,ARFGAP3
seg20,GTPBP1
seg20,ATF4
seg20,APOBEC3G
seg20,TTC38
seg20,ST13
seg20,RABL2B
seg20,CDPF1
seg20,RANGAP1
seg20,MIEF1
seg20,TRMU
seg20,ARSA
seg20,PHETA2
seg20,CYP2D6
seg20,DNAL4
seg20,CCDC134
seg20,PARVG
seg20,PIM3
seg20,CYB5R3
seg20,PPP6R2
seg20,SBF1
seg20,CSNK1E
seg20,ALG12
seg20,CRELD2
seg20,SYNGR1
seg20,SERHL2
seg20,MFNG
seg20,NFAM1
seg20,ADSL
seg20,L3MBTL2
seg20,GRAMD4
seg20,XRCC6
seg20,TYMP
seg20,EFCAB6
seg20,PACSIN2
seg20,RPL3
seg20,PDGFB
seg20,TSPO
seg20,"MCAT""ACH-000957"
seg21,OSM
seg21,ZNRF3-IT1
seg21,NCF4
seg21,ACO2P1
seg21,CACNA1I
seg21,LIF-AS2
seg21,ENTHD1
seg21,LIF
seg21,MRPS18CP6
seg21,COX5BP7
seg21,TRIOBP
seg21,MTFR2P2
seg21,GTSE1-DT
seg21,RTL6
seg21,RPL35AP36
seg21,PKDREJ
seg21,FUNDC2P4
seg21,SKP1P4
seg21,SHISAL1
seg21,SCUBE1-AS1
seg21,SNORD83A
seg21,MIR6821
seg21,SNORD83B
seg21,SNORD43
seg21,MIR4535
seg21,MIR3201
seg21,RN7SKP214
seg21,IGLCOR22-1
seg21,SLC5A4-AS1
seg21,CPSF1P1
seg21,RFPL3
seg21,IGLCOR22-2
seg21,IGLVIVOR22-2
seg21,RGL4P1
seg21,RN7SL305P
seg21,RPL39P41
seg21,RPL7P52
seg21,COX6B1P3
seg21,RPL4P6
seg21,MIR3200
seg21,EIF4HP2
seg21,APOBEC3B
seg21,ACR
seg21,SNRPA1P2
seg21,MIR4764
seg21,SNORA50B
seg21,LARGE-IT1
seg21,FAM136EP
seg21,CELSR1
seg21,PARVB
seg21,RNU6-495P
seg21,SNU13
seg21,RNU6-476P
seg21,HMGN2P10
seg21,RNU6ATAC22P
seg21,PANX2
seg21,MIR33A
seg21,MIR378I
seg21,SNORD13P1
seg21,RNU7-167P
seg21,MIR3909
seg21,MIR6069
seg21,HMOX1
seg21,CACNG2
seg21,SLC5A4
seg21,APOBEC3H
seg21,CIMIP4
seg21,RNU6-900P
seg21,MIR6820
seg21,MIR4534
seg21,RNU6-810P
seg21,RNU6-1219P
seg21,SNORD125
seg21,NEFH
seg21,RPEP4
seg21,SEC14L2
seg21,RNU6-564P
seg21,SLC39A1P1
seg21,SDC4P
seg21,SIRPAP1
seg21,PES1-AS1
seg21,RPS29P31
seg21,PRDX3P1
seg21,MIR658
seg21,MIR659
seg21,EIF3L
seg21,TCF20
seg21,MTCO1P20
seg21,MTCO2P20
seg21,MTATP6P20
seg21,MTCO3P20
seg21,MTCYBP34
seg21,MTND1P10
seg21,SYCE3
seg21,CHKB-CPT1B
seg21,H1-0
seg21,FAM227A
seg21,C22orf31
seg21,SHISA8
seg21,HMGN2P9
seg21,TRMT112P8
seg21,MRPS16P3
seg21,APOL5
seg21,NDUFA9P1
seg21,MIR6819
seg21,RPS15AP38
seg21,SEC14L6
seg21,SELENOO
seg21,BPIFC
seg21,ADM2
seg21,BBLNP2
seg21,MIRLET7A3
seg21,MIR4763
seg21,MIRLET7B
seg21,RN7SKP80
seg21,RNU6-513P
seg21,RPL5P34
seg21,ADAMTS7P5
seg21,COA1P1
seg21,RFPL2
seg21,IL17REL
seg21,RN7SKP210
seg21,UQCRFS1P1
seg21,TMA7B
seg21,RNU6-331P
seg21,RNU6-375P
seg21,MIR6889
seg21,RN7SL704P
seg21,SLC35E4
seg21,RPL13AP26
seg21,MCHR1
seg21,TUG1
seg21,RN7SL385P
seg21,TPTEP2-CSNK1E
seg21,DDX17
seg21,LGALS2
seg21,TTLL8
seg21,MRTFA
seg21,RPS9P2
seg21,ACTBP15
seg21,MIR1281
seg21,TPTEP2
seg21,RRP7BP
seg21,AP1B1P1
seg21,AP1B1P2
seg21,MIR1249
seg21,RIBC2
seg21,RNU6-1161P
seg21,MIR4762
seg21,C22orf42
seg21,PDXP
seg21,RFPL1
seg21,RN7SL633P
seg21,SELENOM
seg21,RPS15AP37
seg21,SNRPNP2
seg21,MIR3928
seg21,RNU6-1128P
seg21,RNA5SP496
seg21,SEPTIN3
seg21,RN7SL20P
seg21,RPL17P52
seg21,RNU6-201P
seg21,RPS17P16
seg21,RNA5SP497
seg21,ETFRF1P1
seg21,SYN3
seg21,ATXN10
seg21,TRNT1P2
seg21,WNT7B
seg21,APOBEC3A
seg21,MOV10L1
seg21,OLA1P1
seg21,CYP2D7
seg21,SLC25A5P1
seg21,LINC01399
seg21,C22orf46P
seg21,SERHL
seg21,SELENOO-AS1
seg21,FAM83F
seg21,SGSM3-AS1
seg21,RNF185-AS1
seg21,SHANK3
seg21,RNU6-409P
seg21,KRT18P23
seg21,ANP32BP2
seg21,PRR5
seg21,PRR5-ARHGAP8
seg21,RPL6P28
seg21,RFKP4
seg21,JTBP1
seg21,MIR4766
seg21,DNAJB7
seg21,RNU6-379P
seg21,L3MBTL2-AS1
seg21,RNU6-338P
seg21,RNU6-28P
seg21,H2AZP6
seg21,RPS26P59
seg21,RPS18P14
seg21,MIR7109
seg21,RPS25P10
seg21,TTLL12
seg21,SCUBE1-AS2
seg21,INPP5J
seg21,SREBF2-AS1
seg21,RPL35P8
seg21,MIR3667
seg21,MIR6818
seg21,CNN2P1
seg21,RPL36P17
seg21,RPS3AP51
seg21,APOBEC3B-AS1
seg21,LINC00899
seg21,PRR34
seg21,MIR3619
seg21,NPTXR
seg21,LARGE-AS1
seg21,MRTFA-AS1
